frame,index,x,y,z,visibility
4,18,0.5599637031555176,0.3521052896976471,0.23486876487731934,0.3315792977809906
4,19,0.46987009048461914,0.2712192237377167,0.11530330032110214,0.851341962814331
4,20,0.5581352710723877,0.3395121097564697,0.2177795171737671,0.3367471694946289
4,21,0.4739402234554291,0.2740645408630371,0.10795421898365021,0.7992763519287109
4,22,0.557270348072052,0.3363829553127289,0.2224058359861374,0.3037742078304291
4,23,0.54102623462677,0.44347262382507324,-0.10995510965585709,0.9998036026954651
4,24,0.53296959400177,0.4462563693523407,0.10972271114587784,0.9988518357276917
4,25,0.6021892428398132,0.6090430617332458,-0.16853363811969757,0.9915058612823486
4,26,0.4557155966758728,0.5561047196388245,0.11910780519247055,0.9153099060058594
4,27,0.7020362615585327,0.6734851002693176,-0.1483035385608673,0.997338593006134
4,28,0.4666917324066162,0.7554032802581787,0.20232173800468445,0.8178263902664185
4,29,0.7202877998352051,0.6544317603111267,-0.1436500996351242,0.9775409698486328
4,30,0.4781990051269531,0.7910025715827942,0.2068771868944168,0.8588555455207825
4,31,0.7192686200141907,0.7650782465934753,-0.1875246912240982,0.9966252446174622
4,32,0.4208172857761383,0.8002563714981079,0.18799754977226257,0.8895159959793091
5,0,0.4753609299659729,0.10809677094221115,0.051354747265577316,0.9999282360076904
5,1,0.4810720384120941,0.0903436690568924,0.027926545590162277,0.9999315142631531
5,2,0.4823663830757141,0.09021496027708054,0.02790375053882599,0.9999123811721802
5,3,0.48374325037002563,0.09037022292613983,0.027861500158905983,0.9999496936798096
5,4,0.4810012876987457,0.08976069837808609,0.05644456669688225,0.9999358654022217
5,5,0.4821830689907074,0.08910912275314331,0.05647765472531319,0.9999192953109741
5,6,0.48351043462753296,0.08866260200738907,0.05648163706064224,0.9999516606330872
5,7,0.4958624243736267,0.09900565445423126,-0.035770900547504425,0.9999151825904846
5,8,0.49697837233543396,0.09783860296010971,0.09502371400594711,0.9999001622200012
5,9,0.48115935921669006,0.12612883746623993,0.03153754770755768,0.9998784065246582
5,10,0.4803065359592438,0.1256590038537979,0.06889432668685913,0.9997831583023071
5,11,0.5050621628761292,0.18827171623706818,-0.12092915922403336,0.9999110698699951
5,12,0.532551109790802,0.19770270586013794,0.16126665472984314,0.999687671661377
5,13,0.49563151597976685,0.30517148971557617,-0.04110558331012726,0.9769024848937988
5,14,0.5852831602096558,0.26535433530807495,0.18858233094215393,0.3490372896194458
5,15,0.4759424328804016,0.29100504517555237,0.19179992377758026,0.8496364951133728
5,16,0.5570133328437805,0.3386731445789337,0.1445414423942566,0.31419289112091064
5,17,0.4718722701072693,0.28371182084083557,0.20787528157234192,0.792527973651886
5,18,0.5572152137756348,0.35293880105018616,0.14645518362522125,0.31216195225715637
5,19,0.4764474332332611,0.27663931250572205,0.2129877507686615,0.7894312143325806
5,20,0.5500533580780029,0.34298262000083923,0.1305936872959137,0.3170608580112457
5,21,0.47979044914245605,0.27923059463500977,0.20204302668571472,0.742749035358429
5,22,0.5491060018539429,0.3396316468715668,0.13576450943946838,0.28692325949668884
5,23,0.5385622382164001,0.44287431240081787,-0.10139568150043488,0.9998089671134949
5,24,0.5314894914627075,0.44647079706192017,0.10113559663295746,0.9989616274833679
5,25,0.5961263179779053,0.608353853225708,-0.15053032338619232,0.991544246673584
5,26,0.4660370349884033,0.5827351808547974,0.13363970816135406,0.9155287742614746
5,27,0.7051516175270081,0.620870053768158,-0.12224628776311874,0.996674656867981
5,28,0.449040949344635,0.7842027544975281,0.18481652438640594,0.8348296880722046
5,29,0.7248088121414185,0.5934826135635376,-0.12271787226200104,0.977568507194519
5,30,0.45833688974380493,0.8178010582923889,0.18637317419052124,0.8701077103614807
5,31,0.7368979454040527,0.691615104675293,-0.12268135696649551,0.9957984089851379
5,32,0.3953644633293152,0.8019469976425171,0.16490012407302856,0.8982512950897217
6,0,0.4745384156703949,0.1099373996257782,0.0521218404173851,0.9999285936355591
6,1,0.47986745834350586,0.09233219176530838,0.028180906549096107,0.9999241828918457
6,2,0.48117074370384216,0.09230086952447891,0.02816237136721611,0.9999000430107117
6,3,0.48261183500289917,0.09257140755653381,0.028138363733887672,0.9999368786811829
6,4,0.47986334562301636,0.09155444800853729,0.05426168441772461,0.9999342560768127
6,5,0.4810887277126312,0.09089560806751251,0.05427465960383415,0.9999182224273682
6,6,0.48252224922180176,0.0905076339840889,0.054228246212005615,0.999950110912323
6,7,0.4944942891597748,0.10092754662036896,-0.03721427917480469,0.9999066591262817
6,8,0.4953954219818115,0.09964734315872192,0.08465027809143066,0.9998840093612671
6,9,0.48067012429237366,0.12792527675628662,0.032121434807777405,0.9998435974121094
6,10,0.47970256209373474,0.12700112164020538,0.0663873702287674,0.9997580051422119
6,11,0.50161212682724,0.18846522271633148,-0.12297762930393219,0.9999018907546997
6,12,0.5324368476867676,0.1989244818687439,0.1505364030599594,0.9997165203094482
6,13,0.4966023862361908,0.3042115569114685,-0.05248682573437691,0.9754766225814819
6,14,0.5847510099411011,0.2725675404071808,0.1855964958667755,0.3827919363975525
6,15,0.4765632152557373,0.3111654818058014,0.16450396180152893,0.8095988035202026
6,16,0.5541377663612366,0.34479811787605286,0.16915617883205414,0.3126208782196045
6,17,0.46987587213516235,0.3135972023010254,0.17663371562957764,0.744615375995636
6,18,0.5514644980430603,0.36014387011528015,0.18386200070381165,0.3050661087036133
6,19,0.47274160385131836,0.30520009994506836,0.18420669436454773,0.7407719492912292
6,20,0.545295238494873,0.3495321571826935,0.16035453975200653,0.3092936873435974
6,21,0.47783541679382324,0.30521175265312195,0.1747266948223114,0.698022723197937
6,22,0.54503333568573,0.3427906930446625,0.15888357162475586,0.28144243359565735
6,23,0.5359789133071899,0.4445226490497589,-0.10263677686452866,0.9998117089271545
6,24,0.5315706729888916,0.44681668281555176,0.1024242490530014,0.9990628361701965
6,25,0.5834773182868958,0.6160151958465576,-0.13248585164546967,0.9915515184402466
6,26,0.482470840215683,0.6003198623657227,0.13988986611366272,0.9141838550567627
6,27,0.6902361512184143,0.5707263946533203,-0.04363347589969635,0.9956079721450806
6,28,0.4555264413356781,0.7957578897476196,0.16775073111057281,0.8507639765739441
6,29,0.709666907787323,0.5436390042304993,-0.03126024082303047,0.9782277345657349
6,30,0.4641421437263489,0.8280496597290039,0.1668495386838913,0.881915271282196
6,31,0.7263756990432739,0.6216388940811157,-0.003339158371090889,0.9947526454925537
6,32,0.40395766496658325,0.8201373815536499,0.1535467803478241,0.9073233008384705
7,0,0.47349825501441956,0.11352559924125671,0.032051846385002136,0.9999345541000366
7,1,0.4780777394771576,0.09587164223194122,0.008330019190907478,0.9999292492866516
7,2,0.4795764088630676,0.0957527905702591,0.008307169191539288,0.9999067187309265
7,3,0.4812071919441223,0.09572234749794006,0.008270179852843285,0.9999396204948425
7,4,0.47786879539489746,0.09531968086957932,0.03711647912859917,0.9999393224716187
7,5,0.4790363311767578,0.09468788653612137,0.037134457379579544,0.9999247789382935
7,6,0.4803953170776367,0.09404566138982773,0.037104494869709015,0.9999539256095886
7,7,0.49354010820388794,0.10193170607089996,-0.05164751410484314,0.9999135136604309
7,8,0.49356383085250854,0.1005021408200264,0.0819074809551239,0.999893069267273
7,9,0.4800037741661072,0.13196389377117157,0.01368830818682909,0.9998520612716675
7,10,0.47871503233909607,0.13150547444820404,0.05102956295013428,0.9997757077217102
7,11,0.498965322971344,0.19084449112415314,-0.13241957128047943,0.9999023675918579
7,12,0.5321923494338989,0.19952081143856049,0.1445007473230362,0.9997442960739136
7,13,0.49793487787246704,0.3141769766807556,-0.0688825473189354,0.9751548767089844
7,14,0.5828955769538879,0.28550779819488525,0.16699400544166565,0.41177865862846375
7,15,0.4893184304237366,0.3527922034263611,0.1464400440454483,0.7641586065292358
7,16,0.5456976890563965,0.3531692326068878,0.1527254283428192,0.30482858419418335
7,17,0.4862980842590332,0.35723093152046204,0.15348803997039795,0.6916901469230652
7,18,0.5411828756332397,0.36158353090286255,0.16658656299114227,0.29224079847335815
7,19,0.4866979122161865,0.34944552183151245,0.164096400141716,0.6870169639587402
7,20,0.5349233150482178,0.35360878705978394,0.13880576193332672,0.29597941040992737
7,21,0.4896847605705261,0.34725892543792725,0.15655472874641418,0.6495919823646545
7,22,0.5356212258338928,0.3495020270347595,0.1406770646572113,0.271806538105011
7,23,0.5357716679573059,0.4448093771934509,-0.10045821964740753,0.9998181462287903
7,24,0.5316879153251648,0.4479244649410248,0.1003849133849144,0.9991556406021118
7,25,0.5648667216300964,0.6254086494445801,-0.10750079154968262,0.9919594526290894
7,26,0.49142464995384216,0.6133964657783508,0.14414367079734802,0.9187726974487305
7,27,0.6563346982002258,0.5532086491584778,0.026889387518167496,0.9945389032363892
7,28,0.4796498715877533,0.8121773600578308,0.1439865380525589,0.865401029586792
7,29,0.6630911231040955,0.5251684784889221,0.04205923154950142,0.9775797128677368
7,30,0.4917367994785309,0.8471577167510986,0.13911950588226318,0.892767071723938
7,31,0.7064821124076843,0.5808894038200378,0.0920940414071083,0.9937337636947632
7,32,0.4413608908653259,0.8541408181190491,0.13405534625053406,0.9161117076873779
8,0,0.47303909063339233,0.1209927648305893,0.03120768442749977,0.9999407529830933
8,1,0.4772910475730896,0.10441097617149353,0.004101126454770565,0.999935507774353
8,2,0.4787643849849701,0.10438881814479828,0.004042629152536392,0.9999150037765503
8,3,0.4804011881351471,0.10421891510486603,0.003996612969785929,0.9999446868896484
8,4,0.4770628809928894,0.1036047711968422,0.03270456939935684,0.9999447464942932
8,5,0.4781283438205719,0.10298033058643341,0.032717153429985046,0.9999315738677979
8,6,0.4793948233127594,0.10218676179647446,0.03267534077167511,0.9999579787254333
8,7,0.4928852617740631,0.10948675870895386,-0.05909167602658272,0.9999213814735413
8,8,0.49254927039146423,0.10732146352529526,0.0782170444726944,0.9999024271965027
8,9,0.47961607575416565,0.13958939909934998,0.009848102927207947,0.9998652935028076
8,10,0.47838717699050903,0.13934291899204254,0.04705072194337845,0.9997959733009338
8,11,0.49941486120224,0.1957906037569046,-0.13522771000862122,0.9999106526374817
8,12,0.5317367315292358,0.2040405422449112,0.16676832735538483,0.9997693300247192
8,13,0.5078949332237244,0.3160049021244049,-0.07834368944168091,0.9766259789466858
8,14,0.5753470063209534,0.30370208621025085,0.19795365631580353,0.39740636944770813
8,15,0.5004701018333435,0.3922887146472931,0.08499699831008911,0.7777115702629089
8,16,0.5483466982841492,0.36285361647605896,0.16305145621299744,0.296220600605011
8,17,0.4943141043186188,0.4071556627750397,0.10608528554439545,0.7044478058815002
8,18,0.5422404408454895,0.3799628019332886,0.18016374111175537,0.28534457087516785
8,19,0.4917866289615631,0.39968883991241455,0.11166282743215561,0.6995202302932739
8,20,0.538078784942627,0.37547120451927185,0.14582015573978424,0.2891838252544403
8,21,0.4948449730873108,0.3945976793766022,0.09560910612344742,0.663124144077301
8,22,0.537472128868103,0.36845338344573975,0.14566485583782196,0.2675365209579468
8,23,0.5347781777381897,0.44608500599861145,-0.10562620311975479,0.9998316764831543
8,24,0.5409445762634277,0.44784015417099,0.10568002611398697,0.9992393851280212
8,25,0.5265181660652161,0.6295579075813293,-0.10979467630386353,0.9921324253082275
8,26,0.5140957236289978,0.6377058029174805,0.1464313417673111,0.9133720993995667
8,27,0.6248687505722046,0.5549129247665405,-0.014680269174277782,0.9936489462852478
8,28,0.5177838206291199,0.8210302591323853,0.16402074694633484,0.8777990937232971
8,29,0.6292585134506226,0.5293968915939331,-0.0016899636248126626,0.9779403209686279
8,30,0.5336943864822388,0.8536868691444397,0.16091884672641754,0.9011896252632141
8,31,0.6815009713172913,0.5977137088775635,0.0365094430744648,0.9933962225914001
8,32,0.46955013275146484,0.8658007383346558,0.1483307182788849,0.9233223795890808
9,0,0.47309359908103943,0.1306426227092743,0.026030555367469788,0.9999324679374695
9,1,0.4774203896522522,0.11380559951066971,0.0038827494718134403,0.9999043345451355
9,2,0.4789702892303467,0.11374417692422867,0.003871931228786707,0.999893844127655
9,3,0.4807153344154358,0.11366063356399536,0.0038532644975930452,0.9999163150787354
9,4,0.4771769642829895,0.11340735852718353,0.036102235317230225,0.9999191164970398
9,5,0.4782692492008209,0.11293845623731613,0.03612395003437996,0.9999055862426758
9,6,0.47954195737838745,0.11232476681470871,0.03607223927974701,0.9999274611473083
9,7,0.49321064352989197,0.12028999626636505,-0.047449421137571335,0.9999091625213623
9,8,0.4928140640258789,0.11800803989171982,0.10275690257549286,0.9998579621315002
9,9,0.47955766320228577,0.14766381680965424,0.008664360269904137,0.9998382925987244
9,10,0.4783565104007721,0.14800265431404114,0.050658535212278366,0.9997556805610657
9,11,0.5053901076316833,0.1975957602262497,-0.14092552661895752,0.9999185800552368
9,12,0.5163573026657104,0.21136420965194702,0.21760864555835724,0.9997857213020325
9,13,0.5289117097854614,0.303570032119751,-0.23165734112262726,0.9787067770957947
9,14,0.5361436009407043,0.3150472342967987,0.2872599959373474,0.35923904180526733
9,15,0.5062341094017029,0.3970817029476166,-0.23076799511909485,0.798387885093689
9,16,0.527646005153656,0.38384464383125305,0.2720756530761719,0.27031105756759644
9,17,0.49657273292541504,0.4147830009460449,-0.2632767856121063,0.7312535643577576
9,18,0.5313253402709961,0.4023972749710083,0.2889172434806824,0.26259490847587585
9,19,0.4924221634864807,0.40318772196769714,-0.24594545364379883,0.7262738943099976
9,20,0.5272191762924194,0.4026777148246765,0.2540411353111267,0.26615795493125916
9,21,0.49646201729774475,0.39938807487487793,-0.22231647372245789,0.6907281279563904
9,22,0.527194619178772,0.39429041743278503,0.2569882571697235,0.24665233492851257
9,23,0.5362612009048462,0.44694650173187256,-0.11496647447347641,0.9998462200164795
9,24,0.545718789100647,0.448709100484848,0.11510739475488663,0.9993146657943726
9,25,0.5015696287155151,0.6303437948226929,-0.17414763569831848,0.9928637146949768
9,26,0.5399901866912842,0.6499144434928894,0.14169028401374817,0.9067001342773438
9,27,0.5975022912025452,0.5774263143539429,-0.03665701672434807,0.9939252138137817
9,28,0.5786832571029663,0.8228352069854736,0.15580548346042633,0.8880428075790405
9,29,0.6095370054244995,0.5554736852645874,-0.028567474335432053,0.9791496992111206
9,30,0.5954245328903198,0.8546693325042725,0.1504717767238617,0.9063340425491333
9,31,0.6339588761329651,0.6461364030838013,0.008313650265336037,0.993683934211731
9,32,0.5377675294876099,0.8717454671859741,0.1321171373128891,0.9282203912734985
10,0,0.4730678200721741,0.13258294761180878,0.006207124330103397,0.9999314546585083
10,1,0.47752833366394043,0.11545814573764801,-0.00843570102006197,0.9999018311500549
10,2,0.479000985622406,0.11514236778020859,-0.008451307192444801,0.9998935461044312
10,3,0.4809228777885437,0.11471205949783325,-0.008474322035908699,0.9999136924743652
10,4,0.4772406220436096,0.11529998481273651,0.023746240884065628,0.999913215637207
10,5,0.4782569408416748,0.11480820178985596,0.023762710392475128,0.9998989105224609
10,6,0.4794638156890869,0.11408481746912003,0.023741615936160088,0.9999199509620667
10,7,0.49378567934036255,0.1206413060426712,-0.04906916990876198,0.9999103546142578
10,8,0.49238094687461853,0.11910859495401382,0.09525402635335922,0.9998414516448975
10,9,0.4795706868171692,0.148438960313797,-0.002852382604032755,0.9998376369476318
10,10,0.47819629311561584,0.14894700050354004,0.03855207934975624,0.9997469782829285
10,11,0.5158147215843201,0.1995665431022644,-0.1405734121799469,0.9999241828918457
10,12,0.5050288438796997,0.21692553162574768,0.19981588423252106,0.9997943639755249
10,13,0.5361119508743286,0.29658058285713196,-0.23452584445476532,0.9804891347885132
10,14,0.5119493007659912,0.31751835346221924,0.24629536271095276,0.32868844270706177
10,15,0.5159839391708374,0.38550758361816406,-0.23539002239704132,0.8170188069343567
10,16,0.490509033203125,0.3760192096233368,0.17697879672050476,0.26857760548591614
10,17,0.5103389024734497,0.4053804576396942,-0.2589718997478485,0.7550276517868042
10,18,0.4750889241695404,0.37784814834594727,0.17991800606250763,0.2682686746120453
10,19,0.5067722797393799,0.3959127962589264,-0.25002753734588623,0.7502006888389587
10,20,0.4747064709663391,0.37570303678512573,0.15181168913841248,0.273226797580719
10,21,0.5080471038818359,0.3887386620044708,-0.22918252646923065,0.7160247564315796
10,22,0.4801580011844635,0.37571975588798523,0.16193728148937225,0.2546060383319855
10,23,0.5412313342094421,0.44231846928596497,-0.11145724356174469,0.9998553395271301
10,24,0.5438295006752014,0.4487023651599884,0.11159293353557587,0.9993816018104553
10,25,0.4749883711338043,0.6037228107452393,-0.17670077085494995,0.9933061003684998
10,26,0.5576604604721069,0.6441268920898438,0.09680911153554916,0.9028958678245544
10,27,0.5709619522094727,0.5996910333633423,-0.009806443937122822,0.9926227331161499
10,28,0.6176976561546326,0.806846022605896,0.09718360751867294,0.8969206809997559
10,29,0.5844682455062866,0.5798957347869873,0.008943676017224789,0.9774287343025208
10,30,0.638485312461853,0.8335663080215454,0.0912887454032898,0.9105237126350403
10,31,0.5976873636245728,0.6741357445716858,0.048270005732774734,0.99259352684021
10,32,0.5901383757591248,0.8646007180213928,0.06638898700475693,0.9318824410438538
11,0,0.47307953238487244,0.12746858596801758,0.007015155162662268,0.9999338984489441
11,1,0.4782489836215973,0.10944196581840515,-0.006170675624161959,0.9999070763587952
11,2,0.47996002435684204,0.10887986421585083,-0.0061875260435044765,0.9999005198478699
11,3,0.48198384046554565,0.10830523073673248,-0.006194065324962139,0.9999182224273682
11,4,0.4774327278137207,0.10955098271369934,0.02427738904953003,0.9999154210090637
11,5,0.47832855582237244,0.10905367881059647,0.02428426407277584,0.9999024868011475
11,6,0.4795342981815338,0.10836117714643478,0.024282993748784065,0.9999233484268188
11,7,0.4950491487979889,0.11520805209875107,-0.028757791966199875,0.9999148845672607
11,8,0.4924813210964203,0.11540458351373672,0.10171197354793549,0.9998506903648376
11,9,0.479640394449234,0.14494997262954712,-0.0005707402597181499,0.9998487234115601
11,10,0.47815924882888794,0.1455143243074417,0.038628507405519485,0.9997645020484924
11,11,0.5210968255996704,0.196421816945076,-0.11293546855449677,0.9999310970306396
11,12,0.5001569390296936,0.21628916263580322,0.20092420279979706,0.9998099207878113
11,13,0.5474494695663452,0.2601417303085327,-0.24829185009002686,0.9822192192077637
11,14,0.5023220777511597,0.3163791000843048,0.2900174856185913,0.33193913102149963
11,15,0.5312482714653015,0.36704596877098083,-0.34166014194488525,0.8348813056945801
11,16,0.46704697608947754,0.3338976502418518,0.28053122758865356,0.33423006534576416
11,17,0.5277082920074463,0.3894026577472687,-0.3694729208946228,0.7784836888313293
